transaction_id,client_id,transaction_date,channel,category,product_name,quantity,unit_price,net_sales_amount,primary_category,secondary_category,favorite_product
TXN-MS-472336,MVC-00189,2025-05-21,Boutique,Hair Care,Masque Nocturne,2,119.6,239.2,Fragrance,Hair Care,Empire Homme
TXN-MS-489186,MVC-00189,2025-04-03,Boutique,Hair Care,Masque Nocturne,2,142.63,285.26,Fragrance,Hair Care,Empire Homme
TXN-MS-614266,MVC-00190,2024-11-20,Digital,Hair Care,Masque Nocturne,2,110.05,220.1,Hair Care,Skincare,Sérum Cheveux Éclat
TXN-MS-141143,MVC-00190,2024-11-04,Digital,Hair Care,Sérum Cheveux Éclat,1,116.54,116.54,Hair Care,Skincare,Sérum Cheveux Éclat
TXN-MS-649955,MVC-00190,2026-02-27,Digital,Hair Care,Huile de Rose Hair Oil,2,123.24,246.48,Hair Care,Skincare,Sérum Cheveux Éclat
TXN-MS-346417,MVC-00190,2024-01-01,Digital,Hair Care,Sérum Cheveux Éclat,2,74.82,149.64,Hair Care,Skincare,Sérum Cheveux Éclat
TXN-MS-909844,MVC-00190,2025-12-22,Digital,Skincare,Bouclier Jour SPF50,2,151.64,303.28,Hair Care,Skincare,Sérum Cheveux Éclat
TXN-MS-955556,MVC-00191,2023-08-19,Boutique,Skincare,Éternelle Crème,2,210.2,420.4,Body Care,Skincare,Mademoiselle de Solène Body Cream
TXN-MS-374221,MVC-00191,2024-12-31,Boutique,Body Care,Solène Nº3 Body Lotion,2,89.51,179.02,Body Care,Skincare,Mademoiselle de Solène Body Cream
TXN-MS-185309,MVC-00191,2025-05-13,Boutique,Body Care,Céleste Body Oil,1,150.63,150.63,Body Care,Skincare,Mademoiselle de Solène Body Cream
TXN-MS-638921,MVC-00192,2024-03-25,Boutique,Fragrance,Céleste,2,185.36,370.72,Fragrance,Makeup,Cobalt Nuit
TXN-MS-272373,MVC-00192,2025-07-06,Boutique,Fragrance,Platine Ardent,1,170.24,170.24,Fragrance,Makeup,Cobalt Nuit
TXN-MS-517701,MVC-00192,2023-12-06,Boutique,Fragrance,Empire Homme,2,220.1,440.2,Fragrance,Makeup,Cobalt Nuit
TXN-MS-953756,MVC-00192,2024-04-10,Boutique,Fragrance,Velours Noir,2,281.24,562.48,Fragrance,Makeup,Cobalt Nuit
TXN-MS-537709,MVC-00193,2025-03-13,Boutique,Makeup,Volume Sculpté Mascara,1,98.05,98.05,Makeup,Hair Care,Voile Naturel Foundation
TXN-MS-335770,MVC-00193,2025-04-06,Boutique,Makeup,Rouge Solène Velours,2,67.66,135.32,Makeup,Hair Care,Voile Naturel Foundation
TXN-MS-425354,MVC-00193,2025-05-22,Boutique,Makeup,Rouge Solène Velours,2,85.04,170.08,Makeup,Hair Care,Voile Naturel Foundation
TXN-MS-611695,MVC-00194,2023-04-27,Boutique,Fragrance,Cobalt Nuit,2,282.37,564.74,Fragrance,Body Care,Éclat d'Aurore
TXN-MS-407385,MVC-00194,2023-08-29,Boutique,Fragrance,Solène Nº3 L'Eau,1,346.34,346.34,Fragrance,Body Care,Éclat d'Aurore
TXN-MS-311854,MVC-00195,2025-09-07,Boutique,Skincare,Bouclier Jour SPF50,2,193.14,386.28,Skincare,Makeup,Éternelle Crème
TXN-MS-209439,MVC-00195,2025-05-21,Boutique,Skincare,Renaissance Crème Nº1,2,370.98,741.96,Skincare,Makeup,Éternelle Crème
TXN-MS-378917,MVC-00195,2025-05-16,Boutique,Makeup,Ombre Royale Eyeshadow,1,117.12,117.12,Skincare,Makeup,Éternelle Crème
TXN-MS-159565,MVC-00196,2025-06-05,Digital,Makeup,Voile Naturel Foundation,2,84.77,169.54,Makeup,Body Care,Lumière Aqua
TXN-MS-544434,MVC-00197,2025-02-13,Boutique,Makeup,Rouge Solène Velours,2,69.77,139.54,Makeup,Hair Care,Lumière Aqua
TXN-MS-224538,MVC-00198,2023-11-06,Digital,Skincare,Bouclier Jour SPF50,2,102.99,205.98,Skincare,Makeup,Renaissance Crème Nº1
TXN-MS-851224,MVC-00198,2024-12-22,Digital,Skincare,Raffermissant Sérum,1,315.81,315.81,Skincare,Makeup,Renaissance Crème Nº1
TXN-MS-257128,MVC-00198,2023-10-20,Digital,Skincare,Renaissance Crème Nº1,1,353.02,353.02,Skincare,Makeup,Renaissance Crème Nº1
TXN-MS-133927,MVC-00198,2024-02-27,Digital,Skincare,Renaissance Crème Nº1,2,377.71,755.42,Skincare,Makeup,Renaissance Crème Nº1
TXN-MS-596691,MVC-00199,2024-01-31,Boutique,Body Care,Solène Nº3 Body Lotion,1,106.17,106.17,Body Care,Skincare,Céleste Body Oil
TXN-MS-192265,MVC-00199,2024-08-26,Boutique,Body Care,Solène Nº3 Body Lotion,2,167.9,335.8,Body Care,Skincare,Céleste Body Oil
TXN-MS-190063,MVC-00200,2024-08-26,Digital,Fragrance,Empire Homme,2,229.26,458.52,Skincare,Fragrance,Renaissance Crème Nº1
TXN-MS-481867,MVC-00200,2025-10-08,Digital,Fragrance,Céleste,2,377.81,755.62,Skincare,Fragrance,Renaissance Crème Nº1
TXN-MS-465891,MVC-00200,2025-02-26,Digital,Skincare,Raffermissant Sérum,1,303.8,303.8,Skincare,Fragrance,Renaissance Crème Nº1
TXN-MS-637427,MVC-00201,2025-10-14,Boutique,Fragrance,Céleste,1,234.55,234.55,Fragrance,Body Care,Éclat d'Aurore
TXN-MS-157152,MVC-00201,2025-10-17,Boutique,Body Care,Céleste Body Oil,1,107.95,107.95,Fragrance,Body Care,Éclat d'Aurore
TXN-MS-942537,MVC-00201,2025-11-04,Boutique,Body Care,Solène Nº3 Body Lotion,1,85.06,85.06,Fragrance,Body Care,Éclat d'Aurore
TXN-MS-533293,MVC-00201,2025-08-30,Boutique,Body Care,Mademoiselle de Solène Body Cream,1,67.72,67.72,Fragrance,Body Care,Éclat d'Aurore
TXN-MS-782920,MVC-00201,2025-09-24,Boutique,Fragrance,Cobalt Nuit,2,258.31,516.62,Fragrance,Body Care,Éclat d'Aurore
TXN-MS-962200,MVC-00201,2025-10-29,Boutique,Fragrance,Solène Nº3 L'Eau,1,265.63,265.63,Fragrance,Body Care,Éclat d'Aurore
TXN-MS-387348,MVC-00201,2025-07-05,Boutique,Fragrance,Cobalt Nuit,1,359.03,359.03,Fragrance,Body Care,Éclat d'Aurore
TXN-MS-818355,MVC-00201,2025-08-09,Boutique,Fragrance,Éclat d'Aurore,1,202.41,202.41,Fragrance,Body Care,Éclat d'Aurore
TXN-MS-305872,MVC-00201,2025-08-29,Boutique,Fragrance,Éclat de Printemps,2,291.22,582.44,Fragrance,Body Care,Éclat d'Aurore
TXN-MS-141184,MVC-00201,2025-09-16,Boutique,Body Care,Mademoiselle de Solène Body Cream,2,160.02,320.04,Fragrance,Body Care,Éclat d'Aurore
TXN-MS-767923,MVC-00201,2025-09-30,Boutique,Body Care,Céleste Body Oil,2,78.41,156.82,Fragrance,Body Care,Éclat d'Aurore
TXN-MS-189963,MVC-00201,2025-10-13,Boutique,Fragrance,Céleste,2,163.43,326.86,Fragrance,Body Care,Éclat d'Aurore
TXN-MS-281375,MVC-00201,2025-04-15,Boutique,Fragrance,Platine Ardent,1,316.65,316.65,Fragrance,Body Care,Éclat d'Aurore
TXN-MS-641533,MVC-00201,2025-10-26,Boutique,Body Care,Solène Nº3 Body Lotion,1,177.51,177.51,Fragrance,Body Care,Éclat d'Aurore
TXN-MS-778545,MVC-00202,2024-06-04,Digital,Skincare,Bouclier Jour SPF50,1,248.27,248.27,Fragrance,Skincare,Empire Homme
TXN-MS-321533,MVC-00203,2025-03-29,Phone,Skincare,Bouclier Jour SPF50,2,108.52,217.04,Skincare,Body Care,Renaissance Crème Nº1
TXN-MS-233248,MVC-00204,2025-09-25,Boutique,Fragrance,Solène Nº3,2,317.64,635.28,Fragrance,Hair Care,Mademoiselle de Solène
TXN-MS-478857,MVC-00204,2025-05-20,Boutique,Fragrance,Céleste,2,160.23,320.46,Fragrance,Hair Care,Mademoiselle de Solène
TXN-MS-842690,MVC-00205,2025-03-18,Boutique,Skincare,Renaissance Crème Nº1,1,374.71,374.71,Fragrance,Skincare,Empire Homme
TXN-MS-102726,MVC-00205,2024-11-22,Boutique,Skincare,Renaissance Crème Nº1,1,122.0,122.0,Fragrance,Skincare,Empire Homme
TXN-MS-637223,MVC-00206,2025-06-12,Digital,Makeup,Voile Naturel Foundation,1,100.65,100.65,Makeup,Fragrance,Ombre Royale Eyeshadow
TXN-MS-617861,MVC-00207,2026-01-21,Phone,Makeup,Lumière Aqua,2,69.12,138.24,Makeup,Skincare,Rouge Solène Velours
TXN-MS-108252,MVC-00207,2025-10-26,Phone,Makeup,Ombre Royale Eyeshadow,2,72.0,144.0,Makeup,Skincare,Rouge Solène Velours
TXN-MS-348664,MVC-00208,2025-04-22,Event,Hair Care,Huile de Rose Hair Oil,1,97.23,97.23,Fragrance,Hair Care,Solène Nº3
TXN-MS-360996,MVC-00208,2024-10-03,Event,Hair Care,Sérum Cheveux Éclat,1,82.63,82.63,Fragrance,Hair Care,Solène Nº3
TXN-MS-275708,MVC-00209,2024-05-14,Boutique,Skincare,Raffermissant Sérum,2,154.17,308.34,Skincare,Fragrance,Raffermissant Sérum
TXN-MS-908895,MVC-00210,2023-12-08,Digital,Skincare,Raffermissant Sérum,1,374.48,374.48,Skincare,Body Care,Raffermissant Sérum
TXN-MS-379402,MVC-00211,2025-11-22,Boutique,Skincare,Renaissance Crème Nº1,1,252.35,252.35,Fragrance,Skincare,Éclat d'Aurore
TXN-MS-677357,MVC-00211,2025-02-17,Boutique,Fragrance,Mademoiselle de Solène,2,346.81,693.62,Fragrance,Skincare,Éclat d'Aurore
TXN-MS-662207,MVC-00211,2024-05-05,Boutique,Fragrance,Platine Ardent,1,281.48,281.48,Fragrance,Skincare,Éclat d'Aurore
TXN-MS-952243,MVC-00211,2025-09-14,Boutique,Fragrance,Cobalt Nuit,1,235.85,235.85,Fragrance,Skincare,Éclat d'Aurore
TXN-MS-104098,MVC-00211,2024-02-25,Boutique,Fragrance,Éclat d'Aurore,2,159.05,318.1,Fragrance,Skincare,Éclat d'Aurore
TXN-MS-341894,MVC-00212,2025-09-30,Boutique,Body Care,Solène Nº3 Body Lotion,2,137.26,274.52,Fragrance,Body Care,Empire Homme
TXN-MS-244881,MVC-00212,2024-02-14,Boutique,Body Care,Mademoiselle de Solène Body Cream,1,86.12,86.12,Fragrance,Body Care,Empire Homme
TXN-MS-511820,MVC-00212,2024-09-28,Boutique,Fragrance,Éclat d'Aurore,1,179.99,179.99,Fragrance,Body Care,Empire Homme
TXN-MS-242994,MVC-00212,2023-10-08,Boutique,Fragrance,Cobalt Nuit,2,151.21,302.42,Fragrance,Body Care,Empire Homme
TXN-MS-740706,MVC-00213,2026-01-23,Phone,Body Care,Céleste Body Oil,2,93.61,187.22,Fragrance,Body Care,Platine Ardent
TXN-MS-564289,MVC-00213,2023-05-21,Phone,Fragrance,Solène Nº3 L'Eau,1,204.91,204.91,Fragrance,Body Care,Platine Ardent
TXN-MS-460903,MVC-00213,2025-09-20,Phone,Fragrance,Cobalt Nuit,1,200.66,200.66,Fragrance,Body Care,Platine Ardent
TXN-MS-291371,MVC-00213,2025-11-29,Phone,Fragrance,Éclat de Printemps,2,236.01,472.02,Fragrance,Body Care,Platine Ardent
TXN-MS-381107,MVC-00213,2025-04-21,Phone,Fragrance,Platine Ardent,1,194.02,194.02,Fragrance,Body Care,Platine Ardent
TXN-MS-224467,MVC-00214,2024-05-07,Phone,Makeup,Voile Naturel Foundation,2,62.22,124.44,Makeup,Skincare,Rouge Solène Velours
TXN-MS-606275,MVC-00215,2025-10-03,Digital,Makeup,Lumière Aqua,2,113.53,227.06,Makeup,Hair Care,Rouge Solène Velours
TXN-MS-880024,MVC-00215,2024-11-13,Digital,Hair Care,Masque Nocturne,1,99.41,99.41,Makeup,Hair Care,Rouge Solène Velours
TXN-MS-286570,MVC-00215,2024-11-15,Digital,Makeup,Rouge Solène Velours,2,112.93,225.86,Makeup,Hair Care,Rouge Solène Velours
TXN-MS-127553,MVC-00216,2024-07-21,Event,Fragrance,Éclat d'Aurore,1,401.66,401.66,Fragrance,Skincare,Éclat de Printemps
TXN-MS-371631,MVC-00216,2024-12-21,Event,Fragrance,Solène Nº3 L'Eau,1,253.06,253.06,Fragrance,Skincare,Éclat de Printemps
TXN-MS-712856,MVC-00217,2024-08-31,Boutique,Fragrance,Solène Nº3 L'Eau,2,169.5,339.0,Fragrance,Hair Care,Cobalt Nuit
TXN-MS-106088,MVC-00217,2024-03-24,Boutique,Fragrance,Empire Homme,1,171.57,171.57,Fragrance,Hair Care,Cobalt Nuit
TXN-MS-686860,MVC-00217,2024-10-08,Boutique,Hair Care,Sérum Cheveux Éclat,1,63.35,63.35,Fragrance,Hair Care,Cobalt Nuit
TXN-MS-722821,MVC-00218,2024-08-07,Boutique,Fragrance,Solène Nº3 L'Eau,1,312.41,312.41,Fragrance,Skincare,Solène Nº3
TXN-MS-473730,MVC-00219,2023-11-01,Boutique,Skincare,Renaissance Crème Nº1,1,254.08,254.08,Skincare,Makeup,Éternelle Crème
TXN-MS-305028,MVC-00220,2025-05-21,Digital,Makeup,Volume Sculpté Mascara,1,61.9,61.9,Makeup,Body Care,Lumière Aqua
TXN-MS-321857,MVC-00220,2025-05-30,Digital,Makeup,Lumière Aqua,1,79.29,79.29,Makeup,Body Care,Lumière Aqua
TXN-MS-716017,MVC-00220,2023-10-08,Digital,Body Care,Solène Nº3 Body Lotion,1,163.84,163.84,Makeup,Body Care,Lumière Aqua
TXN-MS-277602,MVC-00221,2024-12-26,Boutique,Fragrance,Éclat de Printemps,1,124.64,124.64,Fragrance,Hair Care,Solène Nº3
TXN-MS-699969,MVC-00222,2025-04-07,Boutique,Fragrance,Solène Nº3,2,373.18,746.36,Fragrance,Body Care,Céleste
TXN-MS-449132,MVC-00222,2025-05-26,Boutique,Fragrance,Velours Noir,1,390.08,390.08,Fragrance,Body Care,Céleste
TXN-MS-414205,MVC-00223,2024-04-24,Boutique,Skincare,Renaissance Crème Nº1,1,149.61,149.61,Skincare,Makeup,Source Hydra Gel
TXN-MS-113158,MVC-00223,2023-05-27,Boutique,Skincare,Source Hydra Gel,1,222.08,222.08,Skincare,Makeup,Source Hydra Gel
TXN-MS-925199,MVC-00223,2024-06-07,Boutique,Skincare,Bouclier Jour SPF50,1,111.23,111.23,Skincare,Makeup,Source Hydra Gel
TXN-MS-407952,MVC-00223,2025-01-26,Boutique,Skincare,Source Hydra Gel,1,242.63,242.63,Skincare,Makeup,Source Hydra Gel
TXN-MS-961760,MVC-00223,2025-04-06,Boutique,Skincare,Bouclier Jour SPF50,2,347.24,694.48,Skincare,Makeup,Source Hydra Gel
TXN-MS-475541,MVC-00223,2024-01-13,Boutique,Makeup,Rouge Solène Velours,1,83.31,83.31,Skincare,Makeup,Source Hydra Gel
TXN-MS-501802,MVC-00223,2023-08-07,Boutique,Makeup,Voile Naturel Foundation,2,91.69,183.38,Skincare,Makeup,Source Hydra Gel
TXN-MS-823120,MVC-00223,2023-05-20,Boutique,Skincare,Bouclier Jour SPF50,2,255.01,510.02,Skincare,Makeup,Source Hydra Gel
TXN-MS-215322,MVC-00223,2024-10-01,Boutique,Skincare,Renaissance Crème Nº1,2,110.84,221.68,Skincare,Makeup,Source Hydra Gel
TXN-MS-360156,MVC-00224,2025-07-29,Boutique,Skincare,Éternelle Crème,2,201.73,403.46,Makeup,Skincare,Ombre Royale Eyeshadow
TXN-MS-891506,MVC-00224,2025-06-02,Boutique,Makeup,Lumière Aqua,1,89.09,89.09,Makeup,Skincare,Ombre Royale Eyeshadow
TXN-MS-646453,MVC-00224,2024-11-27,Boutique,Makeup,Volume Sculpté Mascara,2,86.06,172.12,Makeup,Skincare,Ombre Royale Eyeshadow
TXN-MS-667257,MVC-00225,2024-08-24,Boutique,Body Care,Céleste Body Oil,2,76.24,152.48,Makeup,Body Care,Voile Naturel Foundation
TXN-MS-948772,MVC-00226,2025-03-01,Event,Skincare,Raffermissant Sérum,1,173.67,173.67,Skincare,Fragrance,Renaissance Crème Nº1
TXN-MS-805858,MVC-00226,2025-09-16,Event,Fragrance,Platine Ardent,2,326.97,653.94,Skincare,Fragrance,Renaissance Crème Nº1
TXN-MS-942214,MVC-00226,2025-02-21,Event,Fragrance,Platine Ardent,2,347.65,695.3,Skincare,Fragrance,Renaissance Crème Nº1
TXN-MS-154120,MVC-00226,2024-10-05,Event,Skincare,Bouclier Jour SPF50,2,170.61,341.22,Skincare,Fragrance,Renaissance Crème Nº1
TXN-MS-343458,MVC-00227,2024-10-08,Boutique,Skincare,Bouclier Jour SPF50,1,323.68,323.68,Fragrance,Skincare,Éclat de Printemps
TXN-MS-219962,MVC-00228,2024-05-05,Event,Skincare,Éternelle Crème,1,350.82,350.82,Skincare,Makeup,Bouclier Jour SPF50
TXN-MS-454847,MVC-00228,2025-07-26,Event,Makeup,Voile Naturel Foundation,1,56.16,56.16,Skincare,Makeup,Bouclier Jour SPF50
TXN-MS-540889,MVC-00228,2025-12-04,Event,Skincare,Raffermissant Sérum,2,176.16,352.32,Skincare,Makeup,Bouclier Jour SPF50
TXN-MS-799094,MVC-00228,2024-07-04,Event,Makeup,Rouge Solène Velours,2,118.67,237.34,Skincare,Makeup,Bouclier Jour SPF50
TXN-MS-459503,MVC-00228,2024-06-07,Event,Skincare,Renaissance Crème Nº1,1,192.61,192.61,Skincare,Makeup,Bouclier Jour SPF50
TXN-MS-741539,MVC-00228,2024-08-31,Event,Skincare,Renaissance Crème Nº1,2,113.73,227.46,Skincare,Makeup,Bouclier Jour SPF50
TXN-MS-441040,MVC-00229,2024-10-17,Boutique,Skincare,Renaissance Crème Nº1,2,267.19,534.38,Skincare,Body Care,Renaissance Crème Nº1
TXN-MS-543597,MVC-00230,2025-05-10,Boutique,Fragrance,Céleste,2,189.83,379.66,Fragrance,Hair Care,Solène Nº3
TXN-MS-927346,MVC-00230,2025-04-09,Boutique,Fragrance,Cobalt Nuit,1,186.91,186.91,Fragrance,Hair Care,Solène Nº3
TXN-MS-833945,MVC-00230,2025-09-05,Boutique,Hair Care,Huile de Rose Hair Oil,1,149.12,149.12,Fragrance,Hair Care,Solène Nº3
TXN-MS-105033,MVC-00230,2024-09-04,Boutique,Fragrance,Éclat de Printemps,1,387.18,387.18,Fragrance,Hair Care,Solène Nº3
TXN-MS-346627,MVC-00230,2025-07-25,Boutique,Fragrance,Solène Nº3,2,174.35,348.7,Fragrance,Hair Care,Solène Nº3
TXN-MS-184192,MVC-00231,2025-07-31,Phone,Fragrance,Cobalt Nuit,2,409.6,819.2,Fragrance,Hair Care,Solène Nº3
TXN-MS-624901,MVC-00231,2025-12-11,Phone,Fragrance,Velours Noir,2,156.15,312.3,Fragrance,Hair Care,Solène Nº3
TXN-MS-398842,MVC-00232,2024-12-14,Boutique,Skincare,Source Hydra Gel,2,259.43,518.86,Skincare,Fragrance,Source Hydra Gel
TXN-MS-772622,MVC-00232,2024-06-18,Boutique,Skincare,Bouclier Jour SPF50,1,350.9,350.9,Skincare,Fragrance,Source Hydra Gel
TXN-MS-130009,MVC-00232,2024-04-28,Boutique,Skincare,Bouclier Jour SPF50,1,294.11,294.11,Skincare,Fragrance,Source Hydra Gel
TXN-MS-135084,MVC-00233,2025-01-10,Event,Skincare,Renaissance Crème Nº1,1,262.49,262.49,Skincare,Hair Care,Source Hydra Gel
TXN-MS-732163,MVC-00233,2024-04-11,Event,Skincare,Raffermissant Sérum,1,200.22,200.22,Skincare,Hair Care,Source Hydra Gel
TXN-MS-189925,MVC-00233,2025-10-06,Event,Hair Care,Huile de Rose Hair Oil,1,143.44,143.44,Skincare,Hair Care,Source Hydra Gel
TXN-MS-402055,MVC-00234,2025-06-03,Boutique,Hair Care,Huile de Rose Hair Oil,2,88.94,177.88,Hair Care,Makeup,Huile de Rose Hair Oil
TXN-MS-463840,MVC-00234,2024-02-25,Boutique,Makeup,Voile Naturel Foundation,2,96.61,193.22,Hair Care,Makeup,Huile de Rose Hair Oil
TXN-MS-391597,MVC-00235,2024-12-31,Boutique,Skincare,Bouclier Jour SPF50,2,250.06,500.12,Skincare,Makeup,Bouclier Jour SPF50
TXN-MS-703166,MVC-00236,2025-11-21,Boutique,Makeup,Ombre Royale Eyeshadow,1,75.79,75.79,Makeup,Fragrance,Ombre Royale Eyeshadow
TXN-MS-943583,MVC-00237,2023-10-27,Digital,Skincare,Source Hydra Gel,1,190.86,190.86,Skincare,Makeup,Bouclier Jour SPF50
TXN-MS-325590,MVC-00238,2025-08-16,Boutique,Makeup,Rouge Solène Velours,2,83.22,166.44,Makeup,Hair Care,Lumière Aqua
TXN-MS-847421,MVC-00238,2025-12-16,Boutique,Makeup,Volume Sculpté Mascara,2,61.72,123.44,Makeup,Hair Care,Lumière Aqua
TXN-MS-983149,MVC-00238,2025-06-03,Boutique,Makeup,Voile Naturel Foundation,2,46.81,93.62,Makeup,Hair Care,Lumière Aqua
TXN-MS-368186,MVC-00239,2024-05-24,Digital,Hair Care,Masque Nocturne,1,75.61,75.61,Makeup,Hair Care,Volume Sculpté Mascara
TXN-MS-642334,MVC-00240,2025-10-10,Digital,Fragrance,Solène Nº3,2,350.69,701.38,Fragrance,Body Care,Cobalt Nuit
TXN-MS-839287,MVC-00240,2025-11-18,Digital,Fragrance,Mademoiselle de Solène,2,122.17,244.34,Fragrance,Body Care,Cobalt Nuit
TXN-MS-141750,MVC-00240,2026-02-07,Digital,Fragrance,Solène Nº3,2,137.68,275.36,Fragrance,Body Care,Cobalt Nuit
TXN-MS-586786,MVC-00240,2026-02-08,Digital,Body Care,Mademoiselle de Solène Body Cream,1,118.86,118.86,Fragrance,Body Care,Cobalt Nuit
TXN-MS-188981,MVC-00240,2025-07-13,Digital,Fragrance,Solène Nº3,1,218.12,218.12,Fragrance,Body Care,Cobalt Nuit
TXN-MS-873561,MVC-00240,2026-02-27,Digital,Body Care,Céleste Body Oil,1,138.03,138.03,Fragrance,Body Care,Cobalt Nuit
TXN-MS-672017,MVC-00240,2025-07-30,Digital,Fragrance,Mademoiselle de Solène,1,384.81,384.81,Fragrance,Body Care,Cobalt Nuit
TXN-MS-232973,MVC-00240,2024-06-05,Digital,Fragrance,Velours Noir,2,377.9,755.8,Fragrance,Body Care,Cobalt Nuit
TXN-MS-943554,MVC-00241,2025-02-24,Boutique,Fragrance,Éclat de Printemps,1,138.33,138.33,Fragrance,Hair Care,Solène Nº3 L'Eau
TXN-MS-621095,MVC-00241,2025-12-23,Boutique,Fragrance,Solène Nº3 L'Eau,2,384.51,769.02,Fragrance,Hair Care,Solène Nº3 L'Eau
TXN-MS-671540,MVC-00241,2024-09-25,Boutique,Fragrance,Cobalt Nuit,2,209.48,418.96,Fragrance,Hair Care,Solène Nº3 L'Eau
TXN-MS-191984,MVC-00241,2025-01-10,Boutique,Hair Care,Masque Nocturne,2,106.82,213.64,Fragrance,Hair Care,Solène Nº3 L'Eau
TXN-MS-986108,MVC-00241,2025-06-09,Boutique,Fragrance,Cobalt Nuit,1,292.09,292.09,Fragrance,Hair Care,Solène Nº3 L'Eau
TXN-MS-418264,MVC-00242,2025-02-22,Digital,Makeup,Volume Sculpté Mascara,2,116.55,233.1,Makeup,Skincare,Volume Sculpté Mascara
TXN-MS-251701,MVC-00242,2025-03-31,Digital,Makeup,Volume Sculpté Mascara,2,73.82,147.64,Makeup,Skincare,Volume Sculpté Mascara
TXN-MS-956360,MVC-00243,2025-02-02,Boutique,Hair Care,Sérum Cheveux Éclat,2,140.33,280.66,Hair Care,Body Care,Huile de Rose Hair Oil
TXN-MS-509337,MVC-00244,2025-08-16,Digital,Hair Care,Sérum Cheveux Éclat,2,54.82,109.64,Skincare,Hair Care,Bouclier Jour SPF50
TXN-MS-290563,MVC-00244,2025-02-12,Digital,Skincare,Éternelle Crème,2,334.05,668.1,Skincare,Hair Care,Bouclier Jour SPF50
TXN-MS-109494,MVC-00245,2024-06-15,Event,Skincare,Raffermissant Sérum,2,224.24,448.48,Skincare,Makeup,Éternelle Crème
TXN-MS-390931,MVC-00246,2025-03-20,Boutique,Makeup,Rouge Solène Velours,1,48.2,48.2,Hair Care,Makeup,Masque Nocturne
TXN-MS-556718,MVC-00246,2025-03-26,Boutique,Makeup,Ombre Royale Eyeshadow,1,75.01,75.01,Hair Care,Makeup,Masque Nocturne
TXN-MS-207931,MVC-00247,2025-05-09,Boutique,Fragrance,Platine Ardent,1,246.45,246.45,Fragrance,Hair Care,Éclat de Printemps
TXN-MS-535292,MVC-00247,2025-09-10,Boutique,Fragrance,Solène Nº3,2,257.86,515.72,Fragrance,Hair Care,Éclat de Printemps
TXN-MS-288964,MVC-00248,2023-05-29,Phone,Hair Care,Sérum Cheveux Éclat,2,114.61,229.22,Makeup,Hair Care,Voile Naturel Foundation
TXN-MS-459988,MVC-00249,2023-07-27,Boutique,Fragrance,Solène Nº3 L'Eau,2,172.02,344.04,Fragrance,Skincare,Mademoiselle de Solène
TXN-MS-203377,MVC-00249,2024-07-03,Boutique,Fragrance,Céleste,2,158.15,316.3,Fragrance,Skincare,Mademoiselle de Solène
TXN-MS-986319,MVC-00249,2024-02-05,Boutique,Fragrance,Cobalt Nuit,2,401.33,802.66,Fragrance,Skincare,Mademoiselle de Solène
TXN-MS-777497,MVC-00249,2023-07-31,Boutique,Fragrance,Velours Noir,1,158.4,158.4,Fragrance,Skincare,Mademoiselle de Solène
TXN-MS-145182,MVC-00250,2023-06-18,Boutique,Fragrance,Empire Homme,1,378.67,378.67,Fragrance,Body Care,Mademoiselle de Solène
TXN-MS-117902,MVC-00250,2024-09-07,Boutique,Body Care,Céleste Body Oil,2,107.89,215.78,Fragrance,Body Care,Mademoiselle de Solène
TXN-MS-897100,MVC-00250,2025-09-06,Boutique,Fragrance,Empire Homme,1,186.02,186.02,Fragrance,Body Care,Mademoiselle de Solène
TXN-MS-286337,MVC-00251,2025-05-21,Boutique,Fragrance,Velours Noir,2,185.98,371.96,Fragrance,Body Care,Solène Nº3 L'Eau
TXN-MS-669299,MVC-00252,2026-01-22,Digital,Skincare,Éternelle Crème,2,285.93,571.86,Skincare,Hair Care,Raffermissant Sérum
TXN-MS-690046,MVC-00252,2026-02-18,Digital,Hair Care,Huile de Rose Hair Oil,2,73.78,147.56,Skincare,Hair Care,Raffermissant Sérum
TXN-MS-365722,MVC-00252,2025-01-13,Digital,Skincare,Éternelle Crème,2,326.15,652.3,Skincare,Hair Care,Raffermissant Sérum
TXN-MS-502651,MVC-00252,2025-05-02,Digital,Hair Care,Masque Nocturne,2,125.17,250.34,Skincare,Hair Care,Raffermissant Sérum
TXN-MS-239013,MVC-00252,2025-02-04,Digital,Skincare,Éternelle Crème,1,295.6,295.6,Skincare,Hair Care,Raffermissant Sérum
TXN-MS-589004,MVC-00253,2025-02-07,Boutique,Fragrance,Velours Noir,1,333.87,333.87,Fragrance,Skincare,Empire Homme
TXN-MS-972224,MVC-00254,2023-11-08,Event,Fragrance,Solène Nº3,1,380.8,380.8,Fragrance,Body Care,Éclat d'Aurore
TXN-MS-944307,MVC-00255,2024-10-29,Event,Hair Care,Sérum Cheveux Éclat,1,58.76,58.76,Hair Care,Body Care,Sérum Cheveux Éclat
TXN-MS-404470,MVC-00256,2024-08-04,Boutique,Fragrance,Velours Noir,1,283.84,283.84,Fragrance,Makeup,Céleste
TXN-MS-721690,MVC-00256,2024-05-09,Boutique,Makeup,Rouge Solène Velours,1,77.53,77.53,Fragrance,Makeup,Céleste
TXN-MS-558200,MVC-00256,2025-03-01,Boutique,Fragrance,Empire Homme,2,308.85,617.7,Fragrance,Makeup,Céleste
